Year,Recipient,Demographic_Group,Demographic,Demo Variable,Current Cigarette_V,Current Cigarette_L,Current Cigarette_U,Current Cigarette_E,Current Cigarette_RSE,Current Cigarette_N,Current Smokeless_V,Current Smokeless_L,Current Smokeless_U,Current Smokeless_E,Current Smokeless_RSE,Current Smokeless_N,Current E-cigarette_V,Current E-cigarette_L,Current E-cigarette_U,Current E-cigarette_E,Current E-cigarette_RSE,Current E-cigarette_N,Current Any Tobacco Product_V,Current Any Tobacco Product_L,Current Any Tobacco Product_U,Current Any Tobacco Product_E,Current Any Tobacco Product_RSE,Current Any Tobacco Product_N,Past-Year Quit Attempt_V,Past-Year Quit Attempt_L,Past-Year Quit Attempt_U,Past-Year Quit Attempt_E,Past-Year Quit Attempt_RSE,Past-Year Quit Attempt_N
2020,Colorado,Cigarette Use History,Current smoker,_SMOKER3,,100.0,100.0,0.0,0.0,1115,7.2,5.5,9.4,1.0,13.7,1113,,,,,,,,,,,,,,,,,,
2020,Colorado,Cigarette Use History,Former smoker,_SMOKER3,,0.0,0.0,0.0,,2714,5.0,4.0,6.3,0.6,11.9,2707,,,,,,,,,,,,,,,,,,
2020,Colorado,Cigarette Use History,Never smoker,_SMOKER3,,0.0,0.0,0.0,,5721,2.3,1.9,2.8,0.2,10.4,5708,,,,,,,,,,,,,,,,,,
2021,Colorado,Total Population,Total Population,,12.0,11.2,12.8,0.4,3.3,9762,3.4,3.0,3.9,0.2,6.4,9816,6.9,6.3,7.5,0.3,4.7,9705.0,19.5,18.5,20.4,0.5,2.5,9658.0,,,,,,
2021,Colorado,Sex,Male,_SEX,13.3,12.2,14.5,0.6,4.2,4982,6.1,5.3,6.9,0.4,6.7,5014,8.4,7.5,9.4,0.5,5.9,4950.0,24.0,22.6,25.4,0.7,3.0,4920.0,,,,,,
2021,Colorado,Sex,Female,_SEX,10.6,9.6,11.7,0.5,5.0,4780,0.8,0.5,1.1,0.2,20.1,4802,5.3,4.6,6.2,0.4,7.6,4755.0,14.9,13.7,16.2,0.6,4.2,4738.0,,,,,,
2021,Colorado,Race,"White, Non-Hispanic",_IMPRACE,11.3,10.4,12.2,0.5,4.0,7187,4.0,3.5,4.5,0.3,7.0,7224,6.9,6.2,7.7,0.4,5.6,7143.0,19.6,18.5,20.8,0.6,3.0,7110.0,,,,,,
2021,Colorado,Race,"Black, Non-Hispanic",_IMPRACE,14.4,10.6,19.3,2.2,15.2,292,,1.0,4.4,0.8,37.2,295,6.1,3.7,10.0,1.6,25.7,290.0,20.0,15.5,25.6,2.6,12.8,288.0,,,,,,
2021,Colorado,Race,"Asian, Non-Hispanic",_IMPRACE,7.7,4.5,13.1,2.1,27.7,186,,1.1,7.2,1.4,47.0,186,7.3,4.2,12.3,2.0,27.4,184.0,14.2,9.5,20.7,2.8,19.9,185.0,,,,,,
2021,Colorado,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,14.5,8.1,24.4,4.1,28.2,91,,1.0,8.0,1.5,54.5,92,,4.5,20.3,3.8,38.8,91.0,26.3,17.2,38.0,5.3,20.3,90.0,,,,,,
2021,Colorado,Race,Hispanic,_IMPRACE,14.2,12.5,16.2,0.9,6.7,1676,1.9,1.2,2.9,0.4,21.5,1686,6.0,4.9,7.4,0.7,10.8,1667.0,18.5,16.5,20.7,1.1,5.7,1658.0,,,,,,
2021,Colorado,Race,"Other race, Non-Hispanic",_IMPRACE,14.8,10.9,19.9,2.3,15.3,330,,1.1,7.9,1.5,49.9,333,10.7,6.9,16.2,2.3,21.9,330.0,23.8,18.7,29.8,2.8,11.9,327.0,,,,,,
2021,Colorado,Age,Age 18 to 24,_AGE_G,8.9,6.8,11.6,1.2,13.6,658,4.4,3.0,6.6,0.9,20.3,660,21.6,18.4,25.2,1.7,8.1,657.0,28.2,24.6,32.1,1.9,6.9,656.0,,,,,,
2021,Colorado,Age,Age 25 to 44,_AGE_G,14.2,12.9,15.6,0.7,4.8,3137,3.8,3.1,4.7,0.4,10.0,3146,9.1,8.0,10.3,0.6,6.3,3115.0,23.2,21.6,24.9,0.8,3.6,3105.0,,,,,,
2021,Colorado,Age,Age 45 to 64,_AGE_G,12.6,11.4,14.0,0.7,5.3,3328,3.8,3.1,4.6,0.4,10.0,3344,2.3,1.8,2.9,0.3,12.5,3303.0,17.3,15.9,18.8,0.8,4.4,3292.0,,,,,,
2021,Colorado,Age,Age 65 or older,_AGE_G,8.5,7.2,10.1,0.7,8.8,2639,1.5,1.1,2.3,0.3,19.2,2666,1.0,0.7,1.5,0.2,21.7,2630.0,10.6,9.1,12.3,0.8,7.5,2605.0,,,,,,
2021,Colorado,Education (4 Level),Did not graduate High School,_EDUCAG,21.0,17.7,24.9,1.8,8.8,653,,0.9,3.6,0.7,36.9,654,6.7,4.6,9.5,1.2,18.6,651.0,24.2,20.6,28.3,2.0,8.1,648.0,,,,,,
2021,Colorado,Education (4 Level),Graduated High School,_EDUCAG,17.1,15.3,19.1,1.0,5.8,1911,4.5,3.5,5.7,0.5,12.1,1933,11.0,9.4,12.8,0.9,7.9,1907.0,28.2,25.9,30.7,1.2,4.3,1893.0,,,,,,
2021,Colorado,Education (4 Level),Attended College or Technical School,_EDUCAG,15.2,13.7,16.8,0.8,5.3,2422,4.6,3.8,5.7,0.5,10.4,2444,8.3,7.1,9.7,0.7,7.9,2410.0,24.6,22.7,26.6,1.0,4.1,2398.0,,,,,,
2021,Colorado,Education (4 Level),Graduated from College or Technical School,_EDUCAG,4.5,3.9,5.1,0.3,7.2,4719,2.2,1.7,2.7,0.2,11.2,4728,3.3,2.8,3.9,0.3,8.7,4680.0,9.1,8.2,10.1,0.5,5.1,4662.0,,,,,,
2021,Colorado,Education (2 Level),Less than college/technical school graduate,_ED_LVL,16.7,15.5,17.9,0.6,3.6,4986,4.2,3.6,4.9,0.3,7.7,5031,9.1,8.2,10.1,0.5,5.3,4968.0,25.9,24.5,27.3,0.7,2.8,4939.0,,,,,,
2021,Colorado,Education (2 Level),Graduate from college/technical school,_ED_LVL,4.5,3.9,5.1,0.3,7.2,4719,2.2,1.7,2.7,0.2,11.2,4728,3.3,2.8,3.9,0.3,8.7,4680.0,9.1,8.2,10.1,0.5,5.1,4662.0,,,,,,
2021,Colorado,Frequent Mental Distress,No,_MENT14D,10.9,10.1,11.7,0.4,3.7,8337,3.5,3.0,4.0,0.2,6.9,8385,5.9,5.3,6.6,0.3,5.4,8286.0,17.8,16.8,18.8,0.5,2.8,8244.0,,,,,,
2021,Colorado,Frequent Mental Distress,Yes,_MENT14D,18.2,15.8,20.8,1.3,6.9,1270,3.2,2.2,4.6,0.6,18.5,1271,12.7,10.6,15.2,1.2,9.1,1264.0,29.1,26.1,32.2,1.5,5.3,1263.0,,,,,,
2021,Colorado,Cigarette Use History,Current smoker,_SMOKER3,,100.0,100.0,0.0,0.0,1146,5.9,4.5,7.8,0.8,14.2,1142,17.1,14.6,19.9,1.4,7.9,1121.0,100.0,100.0,100.0,0.0,0.0,1146.0,,,,,,
2021,Colorado,Cigarette Use History,Former smoker,_SMOKER3,,0.0,0.0,0.0,,2747,4.6,3.7,5.7,0.5,10.7,2747,10.4,9.1,12.0,0.7,7.0,2718.0,14.7,13.1,16.4,0.8,5.8,2719.0,,,,,,
2021,Colorado,Cigarette Use History,Never smoker,_SMOKER3,,0.0,0.0,0.0,,5869,2.4,2.0,2.9,0.2,9.8,5854,3.3,2.7,3.9,0.3,9.3,5793.0,5.5,4.8,6.3,0.4,6.8,5788.0,,,,,,
2022,Colorado,Total Population,Total Population,,10.7,9.9,11.5,0.4,3.9,8626,3.4,3.0,4.0,0.3,7.3,8676,8.3,7.6,9.1,0.4,4.6,8635.0,19.1,18.1,20.1,0.5,2.8,8587.0,,,,,,
2022,Colorado,Sex,Male,_SEX,12.4,11.2,13.7,0.6,5.2,4353,6.3,5.5,7.3,0.5,7.5,4375,9.3,8.2,10.4,0.6,6.1,4354.0,23.6,22.0,25.2,0.8,3.5,4333.0,,,,,,
2022,Colorado,Sex,Female,_SEX,8.9,7.9,10.0,0.5,5.8,4273,0.5,0.3,0.8,0.1,24.4,4301,7.3,6.3,8.4,0.5,7.2,4281.0,14.5,13.3,15.9,0.7,4.6,4254.0,,,,,,
2022,Colorado,Race,"White, Non-Hispanic",_IMPRACE,9.6,8.8,10.6,0.5,4.7,6500,3.5,3.0,4.2,0.3,8.4,6540,7.6,6.8,8.5,0.4,5.6,6515.0,17.7,16.6,18.9,0.6,3.4,6476.0,,,,,,
2022,Colorado,Race,"Black, Non-Hispanic",_IMPRACE,17.8,12.8,24.2,2.9,16.2,270,,0.1,2.0,0.4,74.6,270,9.2,5.5,15.0,2.4,25.7,265.0,24.8,18.8,31.9,3.4,13.5,265.0,,,,,,
2022,Colorado,Race,"Asian, Non-Hispanic",_IMPRACE,,1.6,6.8,1.2,37.5,192,,0.4,4.0,0.7,59.7,194,,2.5,9.9,1.8,35.1,194.0,8.7,5.3,13.9,2.2,24.8,192.0,,,,,,
2022,Colorado,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,25.2,15.9,37.4,5.5,22.0,81,,2.5,15.1,2.9,46.3,80,,3.2,16.2,3.1,41.4,79.0,36.2,25.2,48.9,6.1,17.0,81.0,,,,,,
2022,Colorado,Race,Hispanic,_IMPRACE,13.6,11.6,15.9,1.1,8.1,1415,3.4,2.5,4.8,0.6,17.0,1424,9.7,8.0,11.8,1.0,9.9,1414.0,22.4,19.9,25.1,1.3,6.0,1405.0,,,,,,
2022,Colorado,Race,"Other race, Non-Hispanic",_IMPRACE,8.0,4.8,13.1,2.1,25.9,168,,2.3,10.9,2.0,39.6,168,16.2,10.6,23.8,3.3,20.6,168.0,23.6,16.9,31.8,3.8,16.2,168.0,,,,,,
2022,Colorado,Age,Age 18 to 24,_AGE_G,7.1,5.1,9.7,1.2,16.6,615,3.5,2.2,5.3,0.8,22.3,617,24.5,20.9,28.6,2.0,8.0,615.0,27.7,23.9,31.9,2.0,7.3,615.0,,,,,,
2022,Colorado,Age,Age 25 to 44,_AGE_G,13.0,11.6,14.5,0.7,5.7,2713,4.8,3.9,6.0,0.5,10.8,2730,11.2,9.8,12.6,0.7,6.4,2717.0,24.1,22.3,26.1,1.0,4.0,2702.0,,,,,,
2022,Colorado,Age,Age 45 to 64,_AGE_G,11.9,10.6,13.4,0.7,6.0,2933,3.4,2.7,4.2,0.4,11.4,2947,3.4,2.7,4.2,0.4,11.3,2936.0,16.8,15.2,18.4,0.8,4.9,2919.0,,,,,,
2022,Colorado,Age,Age 65 or older,_AGE_G,6.8,5.4,8.5,0.8,11.8,2365,0.9,0.5,1.6,0.3,27.5,2382,1.0,0.7,1.4,0.2,18.7,2367.0,8.2,6.7,10.1,0.8,10.3,2351.0,,,,,,
2022,Colorado,Education (4 Level),Did not graduate High School,_EDUCAG,18.6,14.8,23.3,2.2,11.6,480,4.6,2.6,8.0,1.3,28.7,486,7.7,5.2,11.1,1.5,19.1,480.0,24.6,20.2,29.6,2.4,9.7,473.0,,,,,,
2022,Colorado,Education (4 Level),Graduated High School,_EDUCAG,16.9,14.8,19.2,1.1,6.7,1621,5.4,4.2,7.0,0.7,13.0,1629,12.7,10.8,15.0,1.1,8.3,1621.0,29.3,26.6,32.2,1.4,4.9,1615.0,,,,,,
2022,Colorado,Education (4 Level),Attended College or Technical School,_EDUCAG,12.6,11.2,14.3,0.8,6.3,2181,3.7,2.9,4.7,0.5,12.4,2195,10.1,8.7,11.7,0.8,7.7,2187.0,22.8,20.8,24.9,1.1,4.6,2173.0,,,,,,
2022,Colorado,Education (4 Level),Graduated from College or Technical School,_EDUCAG,4.0,3.4,4.6,0.3,8.1,4313,1.9,1.5,2.4,0.2,12.3,4335,4.5,3.8,5.3,0.4,8.7,4315.0,9.3,8.3,10.3,0.5,5.5,4295.0,,,,,,
2022,Colorado,Education (2 Level),Less than college/technical school graduate,_ED_LVL,15.0,13.8,16.3,0.6,4.3,4282,4.4,3.7,5.3,0.4,8.7,4310,10.7,9.6,11.9,0.6,5.4,4288.0,25.4,23.9,27.0,0.8,3.2,4261.0,,,,,,
2022,Colorado,Education (2 Level),Graduate from college/technical school,_ED_LVL,4.0,3.4,4.6,0.3,8.1,4313,1.9,1.5,2.4,0.2,12.3,4335,4.5,3.8,5.3,0.4,8.7,4315.0,9.3,8.3,10.3,0.5,5.5,4295.0,,,,,,
2022,Colorado,Frequent Mental Distress,No,_MENT14D,9.2,8.4,10.0,0.4,4.6,7281,3.3,2.8,3.9,0.3,8.3,7321,6.3,5.7,7.1,0.4,5.8,7286.0,16.5,15.4,17.6,0.5,3.3,7245.0,,,,,,
2022,Colorado,Frequent Mental Distress,Yes,_MENT14D,18.1,15.6,20.8,1.3,7.3,1220,4.2,3.1,5.8,0.7,16.2,1225,18.5,15.9,21.4,1.4,7.6,1222.0,32.4,29.3,35.7,1.6,5.1,1217.0,,,,,,
2022,Colorado,Cigarette Use History,Current smoker,_SMOKER3,,100.0,100.0,0.0,0.0,906,7.4,5.3,10.3,1.3,17.1,903,20.4,17.2,23.9,1.7,8.3,898.0,100.0,100.0,100.0,0.0,0.0,906.0,,,,,,
2022,Colorado,Cigarette Use History,Former smoker,_SMOKER3,,0.0,0.0,0.0,,2403,4.8,3.8,6.1,0.6,11.8,2402,12.5,10.8,14.3,0.9,7.0,2388.0,16.1,14.3,18.1,1.0,6.0,2389.0,,,,,,
2022,Colorado,Cigarette Use History,Never smoker,_SMOKER3,,0.0,0.0,0.0,,5317,2.2,1.8,2.7,0.2,10.8,5305,4.4,3.7,5.2,0.4,8.7,5283.0,6.3,5.5,7.2,0.4,6.9,5282.0,,,,,,
2023,Colorado,Total Population,Total Population,,10.2,9.3,11.1,0.4,4.3,8338,3.2,2.8,3.7,0.2,7.6,8366,8.3,7.5,9.1,0.4,4.8,8329.0,18.7,17.6,19.8,0.6,3.0,8282.0,52.1,47.4,56.9,2.4,0.1,384.0
2023,Colorado,Sex,Male,_SEX,11.4,10.2,12.6,0.6,5.5,4182,5.6,4.8,6.6,0.4,7.9,4199,9.3,8.2,10.5,0.6,6.4,4175.0,22.6,21.0,24.3,0.8,3.7,4149.0,47.7,41.7,53.8,3.1,0.1,203.0
2023,Colorado,Sex,Female,_SEX,9.0,7.8,10.3,0.6,6.9,4156,0.8,0.5,1.3,0.2,24.9,4167,7.3,6.3,8.4,0.5,7.4,4154.0,14.8,13.4,16.3,0.8,5.1,4133.0,57.7,50.2,64.9,3.8,0.1,181.0
2023,Colorado,Race,"White, Non-Hispanic",_IMPRACE,9.1,8.2,10.1,0.5,5.3,6239,3.5,3.0,4.2,0.3,8.7,6265,7.7,6.9,8.6,0.4,5.8,6239.0,17.6,16.4,18.9,0.6,3.6,6210.0,44.7,39.2,50.3,2.8,0.1,235.0
2023,Colorado,Race,"Black, Non-Hispanic",_IMPRACE,10.5,6.2,17.3,2.8,26.3,237,,0.3,3.8,0.7,67.0,237,,3.4,12.2,2.1,32.7,235.0,14.5,9.6,21.5,3.0,20.7,231.0,,,,,,
2023,Colorado,Race,"Asian, Non-Hispanic",_IMPRACE,,1.6,8.2,1.5,42.1,155,,2.0,11.4,2.2,45.1,157,,4.5,15.3,2.7,31.3,157.0,14.0,8.6,21.9,3.3,23.8,155.0,,,,,,
2023,Colorado,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,8.5,38.9,7.7,39.5,81,,1.2,11.1,2.1,57.2,81,,5.5,19.9,3.5,33.0,81.0,29.7,17.0,46.7,7.8,26.1,81.0,,,,,,
2023,Colorado,Race,Hispanic,_IMPRACE,12.2,10.3,14.3,1.0,8.2,1376,2.0,1.3,2.9,0.4,20.1,1377,7.7,6.1,9.7,0.9,11.7,1368.0,18.8,16.4,21.4,1.3,6.7,1357.0,63.7,54.9,71.7,4.3,0.1,105.0
2023,Colorado,Race,"Other race, Non-Hispanic",_IMPRACE,17.0,11.6,24.2,3.2,18.9,250,,2.4,9.4,1.7,35.0,249,19.3,14.0,25.9,3.0,15.8,249.0,36.3,29.1,44.1,3.8,10.6,248.0,,,,,,
2023,Colorado,Age,Age 18 to 24,_AGE_G,8.8,6.5,12.0,1.4,15.7,591,4.0,2.7,6.0,0.8,20.5,591,24.6,20.7,28.9,2.1,8.6,586.0,29.8,25.6,34.4,2.2,7.5,586.0,,,,,,
2023,Colorado,Age,Age 25 to 44,_AGE_G,12.1,10.7,13.8,0.8,6.5,2561,3.7,2.9,4.7,0.5,12.4,2564,11.2,9.9,12.7,0.7,6.4,2552.0,23.1,21.2,25.1,1.0,4.3,2539.0,56.7,49.4,63.7,3.7,0.1,156.0
2023,Colorado,Age,Age 45 to 64,_AGE_G,11.0,9.4,12.7,0.8,7.6,2632,3.8,3.0,4.8,0.5,12.2,2641,3.8,3.1,4.8,0.4,11.4,2634.0,16.8,15.0,18.8,1.0,5.7,2617.0,48.4,40.3,56.6,4.2,0.1,127.0
2023,Colorado,Age,Age 65 or older,_AGE_G,6.4,5.2,7.8,0.7,10.4,2554,1.0,0.7,1.6,0.2,22.0,2570,0.7,0.4,1.1,0.2,24.4,2557.0,7.7,6.4,9.2,0.7,9.2,2540.0,51.0,40.7,61.3,5.3,0.1,80.0
2023,Colorado,Education (4 Level),Did not graduate High School,_EDUCAG,19.3,15.4,24.0,2.2,11.3,483,3.3,1.9,5.6,0.9,28.0,480,9.6,6.6,13.8,1.8,18.7,477.0,27.2,22.6,32.4,2.5,9.2,476.0,52.7,40.2,64.9,6.4,0.2,57.0
2023,Colorado,Education (4 Level),Graduated High School,_EDUCAG,14.7,12.8,16.9,1.1,7.2,1553,4.2,3.1,5.7,0.7,15.7,1559,13.5,11.5,15.8,1.1,8.1,1545.0,28.0,25.3,30.9,1.4,5.1,1540.0,55.2,47.3,62.9,4.0,0.1,129.0
2023,Colorado,Education (4 Level),Attended College or Technical School,_EDUCAG,11.6,9.9,13.6,0.9,8.1,2027,3.8,2.9,4.9,0.5,13.2,2037,9.1,7.7,10.8,0.8,8.7,2034.0,21.2,19.0,23.5,1.2,5.5,2020.0,48.0,39.2,56.8,4.6,0.1,100.0
2023,Colorado,Education (4 Level),Graduated from College or Technical School,_EDUCAG,4.8,4.0,5.7,0.4,8.9,4231,2.2,1.7,2.8,0.3,12.0,4246,4.6,3.9,5.4,0.4,8.4,4231.0,10.0,9.0,11.2,0.6,5.7,4206.0,54.8,45.2,64.1,4.9,0.1,96.0
2023,Colorado,Education (2 Level),Less than college/technical school graduate,_ED_LVL,13.8,12.5,15.2,0.7,4.9,4063,3.9,3.2,4.7,0.4,9.5,4076,10.8,9.6,12.0,0.6,5.7,4056.0,24.5,22.9,26.2,0.9,3.5,4036.0,54.3,47.5,61.0,3.4,0.1,186.0
2023,Colorado,Education (2 Level),Graduate from college/technical school,_ED_LVL,4.8,4.0,5.7,0.4,8.9,4231,2.2,1.7,2.8,0.3,12.0,4246,4.6,3.9,5.4,0.4,8.4,4231.0,10.0,9.0,11.2,0.6,5.7,4206.0,50.3,43.6,56.9,3.4,0.1,196.0
2023,Colorado,Frequent Mental Distress,No,_MENT14D,8.3,7.5,9.2,0.4,5.2,7043,3.2,2.7,3.7,0.3,8.6,7070,6.9,6.1,7.7,0.4,6.0,7037.0,16.0,14.9,17.2,0.6,3.6,6997.0,49.2,43.6,54.9,2.9,0.1,268.0
2023,Colorado,Frequent Mental Distress,Yes,_MENT14D,19.9,17.1,23.2,1.6,7.8,1167,3.3,2.3,4.7,0.6,17.8,1166,16.3,13.9,19.1,1.3,8.1,1162.0,33.1,29.8,36.7,1.8,5.3,1157.0,58.7,49.4,67.4,4.6,0.1,104.0
2023,Colorado,Cigarette Use History,Current smoker,_SMOKER3,,100.0,100.0,0.0,0.0,793,6.1,4.5,8.3,1.0,15.6,790,20.8,17.5,24.7,1.8,8.8,782.0,100.0,100.0,100.0,0.0,0.0,793.0,,,,,,
2023,Colorado,Cigarette Use History,Former smoker,_SMOKER3,,0.0,0.0,0.0,,2280,4.2,3.2,5.5,0.6,13.7,2274,11.8,10.1,13.7,0.9,7.6,2263.0,15.6,13.7,17.7,1.0,6.5,2262.0,,,,,,
2023,Colorado,Cigarette Use History,Never smoker,_SMOKER3,,0.0,0.0,0.0,,5265,2.4,1.9,3.0,0.3,11.2,5248,5.0,4.2,5.8,0.4,8.3,5230.0,6.9,6.1,7.9,0.5,6.8,5224.0,,,,,,
2019,Connecticut,Total Population,Total Population,,12.1,11.1,13.1,0.5,4.3,8665,1.6,1.3,2.1,0.2,12.9,8717,,,,,,,,,,,,,60.5,56.1,64.7,2.2,0.1,518.0
2019,Connecticut,Sex,Male,_SEX,13.7,12.2,15.3,0.8,5.9,3960,2.6,2.0,3.5,0.4,14.6,3983,,,,,,,,,,,,,60.4,54.2,66.2,3.1,0.1,254.0
2019,Connecticut,Sex,Female,_SEX,10.6,9.4,11.9,0.7,6.2,4705,0.7,0.4,1.2,0.2,27.0,4734,,,,,,,,,,,,,60.7,54.2,66.8,3.2,0.1,264.0
2019,Connecticut,Race,"White, Non-Hispanic",_IMPRACE,12.2,11.1,13.5,0.6,5.1,6941,1.4,1.0,1.9,0.2,16.1,6988,,,,,,,,,,,,,56.1,50.7,61.3,2.7,0.1,365.0
2019,Connecticut,Race,"Black, Non-Hispanic",_IMPRACE,14.2,11.2,17.8,1.7,11.9,587,,0.5,2.5,0.5,43.1,589,,,,,,,,,,,,,63.3,50.3,74.7,6.3,0.2,59.0
2019,Connecticut,Race,"Asian, Non-Hispanic",_IMPRACE,,3.9,14.8,2.7,34.2,190,,0.5,7.2,1.3,68.0,191,,,,,,,,,,,,,,,,,,
2019,Connecticut,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,7.5,37.4,7.6,42.0,35,,1.1,38.3,7.3,94.2,34,,,,,,,,,,,,,,,,,,
2019,Connecticut,Race,Hispanic,_IMPRACE,10.9,8.5,13.9,1.4,12.7,651,2.7,1.6,4.5,0.7,26.7,653,,,,,,,,,,,,,74.7,62.6,83.8,5.4,0.1,52.0
2019,Connecticut,Race,"Other race, Non-Hispanic",_IMPRACE,12.4,8.4,18.1,2.4,19.7,261,,0.5,5.3,1.0,63.2,262,,,,,,,,,,,,,,,,,,
2019,Connecticut,Age,Age 18 to 24,_AGE_G,7.0,4.4,10.9,1.6,23.5,385,,1.3,4.9,0.9,33.4,385,,,,,,,,,,,,,,,,,,
2019,Connecticut,Age,Age 25 to 44,_AGE_G,16.4,14.2,19.0,1.2,7.4,1431,2.5,1.7,3.6,0.5,20.0,1433,,,,,,,,,,,,,66.0,58.2,73.0,3.8,0.1,150.0
2019,Connecticut,Age,Age 45 to 64,_AGE_G,13.1,11.7,14.7,0.8,5.8,3330,0.9,0.6,1.5,0.2,24.4,3345,,,,,,,,,,,,,58.1,51.9,64.1,3.1,0.1,245.0
2019,Connecticut,Age,Age 65 or older,_AGE_G,7.5,6.3,8.8,0.6,8.5,3519,1.1,0.6,2.0,0.3,28.4,3554,,,,,,,,,,,,,47.3,38.7,56.1,4.5,0.1,107.0
2019,Connecticut,Education (4 Level),Did not graduate High School,_EDUCAG,19.7,15.3,25.0,2.5,12.6,393,,1.7,5.9,1.0,31.6,398,,,,,,,,,,,,,,,,,,
2019,Connecticut,Education (4 Level),Graduated High School,_EDUCAG,16.6,14.5,18.8,1.1,6.6,1958,2.6,1.7,3.9,0.5,20.5,1973,,,,,,,,,,,,,57.5,50.5,64.2,3.5,0.1,189.0
2019,Connecticut,Education (4 Level),Attended College or Technical School,_EDUCAG,14.5,12.4,16.9,1.1,7.8,2104,1.3,0.8,2.2,0.4,27.4,2109,,,,,,,,,,,,,62.9,54.8,70.4,4.0,0.1,171.0
2019,Connecticut,Education (4 Level),Graduated from College or Technical School,_EDUCAG,4.8,4.0,5.7,0.4,8.7,4171,0.7,0.4,1.1,0.2,25.2,4195,,,,,,,,,,,,,62.2,53.5,70.2,4.3,0.1,114.0
2019,Connecticut,Education (2 Level),Less than college/technical school graduate,_ED_LVL,16.2,14.7,17.7,0.8,4.7,4455,2.1,1.6,2.9,0.3,14.6,4480,,,,,,,,,,,,,58.5,52.2,64.6,3.2,0.1,231.0
2019,Connecticut,Education (2 Level),Graduate from college/technical school,_ED_LVL,4.8,4.0,5.7,0.4,8.7,4171,0.7,0.4,1.1,0.2,25.2,4195,,,,,,,,,,,,,62.7,56.5,68.5,3.1,0.1,285.0
2019,Connecticut,Frequent Mental Distress,No,_MENT14D,10.3,9.3,11.4,0.5,5.0,7674,1.3,1.0,1.8,0.2,15.0,7720,,,,,,,,,,,,,59.6,54.4,64.5,2.6,0.1,378.0
2019,Connecticut,Frequent Mental Distress,Yes,_MENT14D,25.4,21.5,29.7,2.1,8.3,858,3.8,2.2,6.3,1.0,26.6,862,,,,,,,,,,,,,63.0,53.7,71.3,4.5,0.1,127.0
2019,Connecticut,Cigarette Use History,Current smoker,_SMOKER3,,100.0,100.0,0.0,0.0,892,5.4,3.7,7.9,1.1,19.5,888,,,,,,,,,,,,,,,,,,
2019,Connecticut,Cigarette Use History,Former smoker,_SMOKER3,,0.0,0.0,0.0,,2762,1.2,0.7,2.2,0.4,29.8,2758,,,,,,,,,,,,,,,,,,
2019,Connecticut,Cigarette Use History,Never smoker,_SMOKER3,,0.0,0.0,0.0,,5011,1.1,0.7,1.6,0.2,21.1,5006,,,,,,,,,,,,,,,,,,
2020,Connecticut,Total Population,Total Population,,11.8,10.8,13.0,0.6,4.6,8447,1.7,1.3,2.2,0.2,12.7,8496,,,,,,,,,,,,,63.6,58.9,68.0,2.3,0.1,603.0
2020,Connecticut,Sex,Male,_SEX,13.3,11.8,15.1,0.8,6.3,3846,3.1,2.3,4.0,0.4,13.9,3868,,,,,,,,,,,,,61.8,55.2,67.9,3.3,0.1,303.0
2020,Connecticut,Sex,Female,_SEX,10.5,9.1,12.0,0.7,6.9,4601,0.5,0.3,0.8,0.1,28.9,4628,,,,,,,,,,,,,65.6,59.0,71.7,3.2,0.1,300.0
2020,Connecticut,Race,"White, Non-Hispanic",_IMPRACE,11.1,9.9,12.4,0.6,5.7,6348,1.7,1.3,2.3,0.3,15.2,6387,,,,,,,,,,,,,59.8,54.0,65.4,2.9,0.1,414.0
2020,Connecticut,Race,"Black, Non-Hispanic",_IMPRACE,15.3,11.7,19.8,2.1,13.4,599,,1.0,4.9,0.9,40.7,603,,,,,,,,,,,,,71.9,59.4,81.8,5.8,0.2,66.0
2020,Connecticut,Race,"Asian, Non-Hispanic",_IMPRACE,,1.5,9.9,1.9,47.8,182,,0.2,2.0,0.4,59.8,184,,,,,,,,,,,,,,,,,,
2020,Connecticut,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,,12.3,48.0,9.3,35.3,38,,4.7,40.7,8.8,56.5,38,,,,,,,,,,,,,,,,,,
2020,Connecticut,Race,Hispanic,_IMPRACE,14.4,11.4,17.9,1.6,11.4,1018,,0.6,2.7,0.5,36.9,1018,,,,,,,,,,,,,72.8,61.9,81.6,5.1,0.1,95.0
2020,Connecticut,Race,"Other race, Non-Hispanic",_IMPRACE,14.1,8.4,22.6,3.6,25.4,262,,0.7,5.7,1.1,54.9,266,,,,,,,,,,,,,,,,,,
2020,Connecticut,Age,Age 18 to 24,_AGE_G,6.7,4.4,10.0,1.4,21.3,478,2.7,1.5,4.7,0.8,29.1,479,,,,,,,,,,,,,,,,,,
2020,Connecticut,Age,Age 25 to 44,_AGE_G,16.7,14.4,19.2,1.2,7.3,1877,1.9,1.2,2.8,0.4,21.1,1889,,,,,,,,,,,,,65.9,58.2,72.8,3.7,0.1,203.0
